z166222-221.ip.fs.fed.us	01:04 am  Thursday January 1, 2009	3	  my steve +                            	 LATT=  46.36 LONG= 113.94
z166682-27.ip.fs.fed.us	11:54 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:54 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:55 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:56 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:56 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:57 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:57 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:58 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	11:58 am  Friday February 20, 2009	1	  WICKIUP DAM OR                        	 LATT=  43.68 LONG=-121.70
z166682-27.ip.fs.fed.us	12:00 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:01 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:02 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:02 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:03 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:03 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:04 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:05 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:05 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:07 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:07 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:31 pm  Friday February 20, 2009	1	  METOLIUS 1 W OR                       	 LATT=  44.58 LONG=-121.18
z166682-27.ip.fs.fed.us	12:32 pm  Friday February 20, 2009	30	  METOLIUS 1 W OR                       	 LATT=  44.58 LONG=-121.18
z166682-27.ip.fs.fed.us	12:33 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:33 pm  Friday February 20, 2009	30	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:35 pm  Friday February 20, 2009	30	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:35 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	12:36 pm  Friday February 20, 2009	30	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:33 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:34 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:35 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:36 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:36 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:37 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:38 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:38 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:39 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:39 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:40 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:40 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:41 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
z166682-27.ip.fs.fed.us	05:41 pm  Friday February 20, 2009	1	  MITCHELL 17 SW OCH OR                 	 LATT=  44.40 LONG=-120.43
geografie-c-76.geo.uaic.ro	06:56 am  Monday February 23, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
z199131185-212.ip.fs.fed.us	07:38 am  Monday February 23, 2009	30	  ARCADIA MO                            	 LATT=  37.58 LONG= -90.62
z166216-215.ip.fs.fed.us	09:56 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:56 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:57 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:58 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:58 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:59 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:59 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:59 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	09:59 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:00 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:00 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:00 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:00 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:01 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:02 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:02 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:03 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:03 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:04 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:04 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:04 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:05 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:05 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:05 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:05 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:06 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:06 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:06 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:07 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:08 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:09 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:10 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:10 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:10 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:11 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:11 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:11 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:12 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:12 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:13 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:13 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:13 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:14 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:14 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:15 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:15 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:16 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:16 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:17 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:17 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:17 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:18 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:18 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:19 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:20 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:20 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:20 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:21 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:21 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:22 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:23 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:23 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:23 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:25 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:25 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:26 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:26 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:27 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:27 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:27 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:28 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:33 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:34 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:35 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:37 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:37 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:38 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:38 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:39 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:39 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:39 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:40 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:40 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:40 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:41 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:41 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:42 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:42 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:42 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:43 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:44 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:44 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:44 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:44 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:45 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:45 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:45 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:46 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:47 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:48 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:48 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:49 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:49 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:50 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:50 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:51 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
z166216-215.ip.fs.fed.us	10:51 am  Monday February 23, 2009	30	  DEADWOOD DAM ID                       	 LATT=  44.32 LONG=-115.63
